seqnames	start	end	width	strand	intro_type	haplo_id
chr11	3900001	3960000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	7160001	7220000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	8560001	8580000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	9520001	9540000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	9680001	9700000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	9800001	9820000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	9880001	9900000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	10060001	10100000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	10180001	10200000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	10320001	10340000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	11600001	11620000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	11700001	11800000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	11900001	12040000	140000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	12340001	12500000	160000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	12600001	12700000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	13780001	13800000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	14140001	14200000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	16340001	16480000	140000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	16540001	16640000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	16740001	16860000	120000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	18420001	18440000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	18560001	18580000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	19260001	19280000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	19440001	19460000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr11	29980001	30000000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	80001	100000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	220001	260000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	320001	340000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	1520001	1540000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	2600001	2640000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	3680001	3700000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	3960001	4000000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	4200001	4220000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	4720001	4820000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	4920001	4940000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	5060001	5080000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	5480001	5580000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	5800001	6080000	280000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	6220001	6320000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	6820001	6840000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	6960001	6980000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	7060001	7200000	140000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	10020001	10040000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	10220001	10240000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	10540001	10960000	420000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	11020001	11040000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	11100001	11180000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	11620001	11640000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	11700001	11880000	180000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	12020001	12040000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	12120001	12160000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	13240001	13260000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	13320001	13400000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	17440001	17560000	120000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	17640001	17700000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	25300001	25320000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr12	25440001	25600000	160000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	120001	140000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	320001	340000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	620001	640000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	720001	800000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	900001	920000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	1180001	1200000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	1300001	1340000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	1400001	1460000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	1620001	1700000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	2020001	2080000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	2160001	2180000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	2240001	2280000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	2720001	2760000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	2820001	2880000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	6200001	6300000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	6940001	6960000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	7180001	7200000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	7400001	7580000	180000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	8200001	8220000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	8580001	8600000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	8700001	8720000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	8960001	9020000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	9160001	9180000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	10200001	10500000	300000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	10560001	10580000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	10780001	10860000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	11080001	11100000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	11220001	11260000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	12640001	12740000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	14660001	14680000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	16880001	16900000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	16980001	17000000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	17180001	17200000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	17540001	17560000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr13	20420001	20440000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	8400001	8420000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	12560001	12600000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	12720001	12980000	260000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	13060001	13080000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	14060001	14080000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	15380001	15400000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	15500001	15600000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	15700001	15760000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	16340001	16460000	120000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	16700001	16720000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	19260001	19280000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	19540001	19560000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	22520001	22600000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	23260001	23360000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	23760001	23780000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	27180001	27240000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	27580001	27600000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	27700001	27760000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	28200001	28220000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	28780001	29120000	340000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr14	29200001	29240000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	1720001	1760000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	3380001	3420000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	3500001	3600000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	4100001	4240000	140000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	4400001	4440000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	4540001	4600000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	4740001	4780000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	5220001	5240000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	5580001	5780000	200000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	6320001	6340000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	8660001	8700000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	10580001	10600000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	15460001	15480000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	15540001	15720000	180000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	15780001	15800000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	15860001	15920000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	16760001	16800000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	16960001	16980000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	17060001	17100000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	17800001	17820000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	27040001	27060000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr15	27580001	27600000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr16	11080001	11100000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr16	11460001	11480000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr16	12660001	12740000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr16	13260001	13300000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr16	13700001	13740000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr16	18580001	18920000	340000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr16	22700001	22760000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr16	22980001	23020000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr16	23100001	23320000	220000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr16	23380001	23400000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr16	23540001	23760000	220000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr16	25600001	25620000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr16	26580001	26980000	400000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr16	27080001	27360000	280000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr16	27420001	27640000	220000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	620001	640000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	960001	1120000	160000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	1320001	1420000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	1720001	1740000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	1940001	1980000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	2880001	2900000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	3420001	3620000	200000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	5400001	5420000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	5680001	6180000	500000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	8840001	8960000	120000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	9360001	9400000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	9540001	10180000	640000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	10240001	10640000	400000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	13560001	13760000	200000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	13920001	14040000	120000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	14160001	14200000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	14280001	14320000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	14440001	14700000	260000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	16060001	16120000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr17	17640001	17660000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr18	10100001	10120000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr18	11360001	11420000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr18	11660001	11740000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr18	11900001	11920000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr18	12360001	12380000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr18	12500001	12600000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr18	12820001	12920000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr18	12980001	13020000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr18	14260001	14280000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr18	15240001	15320000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr18	21140001	21200000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr19	11380001	11400000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr19	11480001	11560000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr19	11900001	11920000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr19	12160001	12180000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr19	12800001	12860000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr19	13380001	13400000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr19	14040001	14060000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr19	15480001	15500000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr19	17480001	17700000	220000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr19	19300001	19320000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr19	19380001	19420000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr19	19540001	19600000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr19	22400001	22420000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr19	23980001	24000000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr19	25200001	25220000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr19	25280001	25400000	120000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	1120001	1140000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	9660001	9680000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	10600001	11080000	480000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	11300001	11320000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	11380001	11600000	220000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	11700001	11740000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	13240001	13420000	180000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	13480001	13540000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	13620001	13640000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	13820001	13860000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	14400001	14420000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	14720001	14800000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	14980001	15080000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	15140001	15220000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	15640001	15860000	220000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	15940001	16040000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	16200001	16300000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr20	17640001	17660000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr21	1420001	1440000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr21	1560001	1640000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr21	2840001	2920000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr21	4440001	4460000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr21	4640001	4660000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr21	4760001	4900000	140000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr21	5080001	5120000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr21	5520001	5600000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr21	9620001	9700000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr21	11420001	11440000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr21	12380001	12480000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr21	12560001	12780000	220000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr21	12860001	12880000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr21	13660001	13800000	140000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr21	14240001	14260000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr21	17680001	17700000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr22	4980001	5000000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr22	6680001	6700000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr22	6780001	6880000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr22	6940001	6960000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr22	7040001	7120000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr22	7540001	7600000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr22	7840001	7880000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr22	8300001	8380000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr22	8520001	8540000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr22	8600001	8660000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr22	8940001	9000000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr22	9080001	9560000	480000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr22	9640001	10360000	720000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr22	10420001	11180000	760000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr22	14700001	14800000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr22	14920001	15020000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr22	21880001	21900000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	320001	480000	160000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	580001	660000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	800001	820000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	1260001	1280000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	1340001	1360000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	1440001	1460000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	2000001	2020000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	2160001	2200000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	2520001	2560000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	3160001	3220000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	4160001	4180000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	4280001	4300000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	4680001	4740000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	5260001	5300000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	5380001	5400000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	5880001	5960000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	7000001	7060000	60000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	8020001	8120000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	8180001	8340000	160000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	8600001	8760000	160000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	9440001	9540000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	11380001	11400000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	11460001	11580000	120000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	11700001	11740000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	11820001	11840000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	11940001	11960000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	14200001	14240000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr23	14320001	14340000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr24	620001	640000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold23	160001	180000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold27	160001	180000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold38	80001	100000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold93	60001	100000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold139	1	20000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold163	20001	40000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold206	1	40000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold238	1	20000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold254	20001	40000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold275	1	20000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold303	1	20000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold307	1	20000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold336	1	20000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold357	1	20000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold363	20001	40000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold364	1	40000	40000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold373	1	20000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold392	20001	40000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold397	20001	40000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold402	1	20000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold404	1	49932	49932	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold410	1	20000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
unplaced_scaffold455	20001	40000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_1
chr1	9340001	9360000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	10340001	10420000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	10500001	10680000	180000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	10780001	10800000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	10860001	10880000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	11000001	11020000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	11780001	11800000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	11860001	11960000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	12040001	12060000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	12780001	12800000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	17760001	17780000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	17860001	17940000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	18420001	18440000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	20400001	20420000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	20580001	20600000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	20680001	20760000	80000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	20820001	20920000	100000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	21020001	21040000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	21680001	21820000	140000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	21940001	21960000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	22400001	22420000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	22640001	22660000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
chr1	22960001	22980000	20000	*	Atlantic	HWS61_Balsfjord_Atlantic_2
